TEXT,FROM_USER,CREATED_AT
Check out http://t.co/ilgfm7V2 for some cool/useful web functionality for archaeology links #lawdi,adreinhard,"Thu, 31 May 2012 13:44:35 +0000"
#lawdi @sebhth : http://t.co/wyPJO1Zm,paregorios,"Thu, 31 May 2012 13:43:59 +0000"
RT @paregorios: #lawdi @sebhth only requires 2 lines of JS in your web page to work; me: see http://t.co/0aZpIxrJ,eltonteb,"Thu, 31 May 2012 13:43:53 +0000"
#lawdi @sebhth only requires 2 lines of JS in your web page to work; me: see http://t.co/0aZpIxrJ,paregorios,"Thu, 31 May 2012 13:43:34 +0000"
"If you use awld.js, remember it doesn't auto inject links, you need them to exist in your html first #lawdi view-source:http://t.co/BBnmpvEv",portableant,"Thu, 31 May 2012 13:42:45 +0000"
"#LAWDI already reusable, linkable data already out there on the internet. ex: awld.js",ByzCapp,"Thu, 31 May 2012 13:42:38 +0000"
"#lawdi @sebhth the main point is not AWLDJs itself; rather to demonstrate that there's already actionable, linked data on the web to exploit",paregorios,"Thu, 31 May 2012 13:42:24 +0000"
"#lawdi @sebhth noting how there's already useful likable data on the Web, great for ancient studies research",ekansa,"Thu, 31 May 2012 13:42:23 +0000"
#lawdi @sebhth if you're site's not treated by AWLDJs and you think it should be … let us know!,paregorios,"Thu, 31 May 2012 13:41:53 +0000"
now we know - @sebhth was responsible for #lawdi,eltonteb,"Thu, 31 May 2012 13:41:51 +0000"
@elli_m @paregorios https://t.co/jCDiONzK #LAWDI list - should also catch untagged tweets,ryanfb,"Thu, 31 May 2012 13:40:53 +0000"
#lawdi : from the audience: Arachne is improving (simplifying) its URI structure,paregorios,"Thu, 31 May 2012 13:40:37 +0000"
whoa. http://t.co/7yWtYOns is super cool. Got's to dig into this more soon. #lawdi,chrpr,"Thu, 31 May 2012 13:40:31 +0000"
#lawdi ancient world linked data library http://t.co/OTZuRUNe,elli_m,"Thu, 31 May 2012 13:40:05 +0000"
RT @paregorios: #lawdi @sebhth : Ancient World Linked Data Javascipt Library: http://t.co/2DXY8JN1,portableant,"Thu, 31 May 2012 13:39:48 +0000"
#lawdi @sebhth : Ancient World Linked Data Javascipt Library: http://t.co/2DXY8JN1,paregorios,"Thu, 31 May 2012 13:39:38 +0000"
#lawdi @sebhth Yeah! Now showing the awld.js library (https://t.co/edneXETy),ekansa,"Thu, 31 May 2012 13:39:36 +0000"
possibility of making references to places unambiguous - stable identifiers that allow reuse and linking data @sebhth #lawdi,eltonteb,"Thu, 31 May 2012 13:39:12 +0000"
#lawdi @sebhth using links to reference resources to remove ambiguity … stable identifiers that allow for reuse,paregorios,"Thu, 31 May 2012 13:38:54 +0000"
RT @eltonteb: shout out to http://t.co/BA8T5lwf as @sebhth demonstrates linked open data in practice #lawdi,omurphy16,"Thu, 31 May 2012 13:38:46 +0000"
"As a potential user rather than a creator, I will be watching the discussions at #lawdi with interest.",lizgloyn,"Thu, 31 May 2012 13:38:42 +0000"
"If you're not subscribing to http://t.co/nXQSfCbc,you're missing something special #lawdi",adreinhard,"Thu, 31 May 2012 13:38:00 +0000"
@paregorios #lawdi @ryanfb yes please,elli_m,"Thu, 31 May 2012 13:37:56 +0000"
First demo of the awld.js at #lawdi,portableant,"Thu, 31 May 2012 13:37:39 +0000"
shout out to http://t.co/BA8T5lwf as @sebhth demonstrates linked open data in practice #lawdi,eltonteb,"Thu, 31 May 2012 13:37:37 +0000"
@elli_m a #lawdi twitter list was made by @ryanfb last night; maybe he can repost link here?,paregorios,"Thu, 31 May 2012 13:37:18 +0000"
#lawdi awol blog The Ancient World Online fis followed by many people in this room,elli_m,"Thu, 31 May 2012 13:37:04 +0000"
@elli_m http://t.co/sFhDfMbT is a start for #lawdi twitter people,portableant,"Thu, 31 May 2012 13:37:02 +0000"
#lawdi @sebhth http://t.co/ILtqCqyG,paregorios,"Thu, 31 May 2012 13:36:39 +0000"
#lawdi @sebhth now going to live demo #brave,ekansa,"Thu, 31 May 2012 13:36:29 +0000"
"#lawdi @sebhth starting with ""lower-case linked data"" … better links than we've had before",paregorios,"Thu, 31 May 2012 13:36:22 +0000"
now I understand the difference between URI and URL - hooray! Thanks to @sebhth #lawdi,eltonteb,"Thu, 31 May 2012 13:35:55 +0000"
#lawdi @sebhth http://t.co/ScBwa5VN (without URL shortening),paregorios,"Thu, 31 May 2012 13:35:50 +0000"
"#lawdi do we have a list of all twitter ids? perhaps those of us who tweet can add their handle to the people doc,?",elli_m,"Thu, 31 May 2012 13:35:47 +0000"
#lawdi @sebhth : http://t.co/aNQJoJyE (without URL shortening),paregorios,"Thu, 31 May 2012 13:35:27 +0000"
#LAWDI: Beyond HREF (Heath) we need standards useful enough to put information online but we can't assume we know everything about our data,davidamichelson,"Thu, 31 May 2012 13:35:26 +0000"
"#lawdi @sebhth talking about definitions of linked data, citing wikipedia (http://t.co/yBDMHRwS) URIs and RDF?",ekansa,"Thu, 31 May 2012 13:35:13 +0000"
@sebhth URIs - an identifier vs. URL - a location #lawdi,eltonteb,"Thu, 31 May 2012 13:35:07 +0000"
#lawdi @sebhth http://t.co/bou0dJtS,paregorios,"Thu, 31 May 2012 13:34:40 +0000"
#lawdi @sebhth : http://t.co/shtiWsa9,paregorios,"Thu, 31 May 2012 13:34:15 +0000"
"#lawdi @sebhth Not a ""single standard"" (complexity, diversity). Rather than monolithic standards, look to make you data useful to others.",ekansa,"Thu, 31 May 2012 13:33:38 +0000"
#lawdi people the trailblazers - but this brings responsibility too: how to put our stuff on the web that allows people to make use of it?,eltonteb,"Thu, 31 May 2012 13:33:08 +0000"
@sebhth Those at & following #lawdi are optimists and we're the ones to make open happen for the ancient world.,JD_PhD,"Thu, 31 May 2012 13:32:44 +0000"
@sebhth: openness as part of “optimistic world we’re trying to create” #LAWDI,ByzCapp,"Thu, 31 May 2012 13:32:30 +0000"
"#lawdi: @sebhth assumes ""we are all optimists"" about the future of scholarly digital stuff … but there's a responsibility to do smthg",paregorios,"Thu, 31 May 2012 13:31:51 +0000"
a most impressive group of people at #LAWDI and an great start to what promises to be an informative few days,BradHafford,"Thu, 31 May 2012 13:31:43 +0000"
"#lawdi @sebhth kicking off with note of optimism, collaboration, openness. Excellent!",ekansa,"Thu, 31 May 2012 13:31:34 +0000"
RT @chrpr: So excited to learn about how archeaologists and related ancient world scholars are using the Web! #lawdi,lizgloyn,"Thu, 31 May 2012 13:31:07 +0000"
"RT @katekelland: @portableant Every tweet of yours that mentions #LAWDI makes me think you're exclaiming ""lordy!""",eltonteb,"Thu, 31 May 2012 13:29:43 +0000"
Now we have @sebhth introducing the workshop formally with an opeining talk on 'beyond href'. The primary focus of #lawdi is ancient med/ne.,portableant,"Thu, 31 May 2012 13:29:37 +0000"
Very impressive introductions -- great group of people at #lawdi in NYC. Lots of archaeologists and historians!,thememorious,"Thu, 31 May 2012 13:29:20 +0000"
"@sebhth right here, right now on building a common vocabulary #lawdi",eltonteb,"Thu, 31 May 2012 13:29:15 +0000"
So excited to learn about how archeaologists and related ancient world scholars are using the Web! #lawdi,chrpr,"Thu, 31 May 2012 13:28:45 +0000"
"if you're a #lawdi participant and don't have write access to the collaborative glossary google doc, DM me or ping me on IRC",paregorios,"Thu, 31 May 2012 13:27:57 +0000"
"RT @katekelland: @portableant Every tweet of yours that mentions #LAWDI makes me think you're exclaiming ""lordy!""",portableant,"Thu, 31 May 2012 13:27:48 +0000"
"#lawdi emerging themes: stability, data integration, openness, publishing, tie together, metadata, alignment",paregorios,"Thu, 31 May 2012 13:26:29 +0000"
Conjuring libraries out of thin air sounds fun. #lawdi,chrpr,"Thu, 31 May 2012 13:26:06 +0000"
"@portableant Every tweet of yours that mentions #LAWDI makes me think you're exclaiming ""lordy!""",katekelland,"Thu, 31 May 2012 13:23:56 +0000"
"#lawdi ""open an free"" a common theme in introductions at institute. It is great to hear! #openAccess #archaeology",ekansa,"Thu, 31 May 2012 13:21:55 +0000"
Am interested to see what art historians can garner/learn from all the archaeologists here. #LAWDI,ByzCapp,"Thu, 31 May 2012 13:19:15 +0000"
"RT @ekansa: #lawdi Introductions! ""I'm hoping to take all your tools and appropriate them"" (That's the spirit and the point!)",portableant,"Thu, 31 May 2012 13:17:20 +0000"
"#lawdi Introductions! ""I'm hoping to take all your tools and appropriate them"" (That's the spirit and the point!)",ekansa,"Thu, 31 May 2012 13:16:17 +0000"
RT @JD_PhD: Introductions! #lawdi,eltonteb,"Thu, 31 May 2012 13:14:56 +0000"
"Introductions underway at #LAWDI. It's a good, diverse group.",ByzCapp,"Thu, 31 May 2012 13:14:28 +0000"
Introductions! #lawdi,JD_PhD,"Thu, 31 May 2012 13:14:07 +0000"
"@portableant Cool No doubt some members of the CDLI crew. I'll keep my eyes peeled for Nurmikko tweetage, too. Ta! #lawdi",kathrynpiquette,"Thu, 31 May 2012 13:13:58 +0000"
#LAWDI 2 set for this time next year at Drew University,adreinhard,"Thu, 31 May 2012 13:11:40 +0000"
@kathrynpiquette @eltonteb Terhi Nurmikko will be talking on this aspect at #lawdi and there's cuneiform scholars here.,portableant,"Thu, 31 May 2012 13:10:36 +0000"
"Oh, also: #lodlam folks, follow #lawdi if you're interested in linking up some ancient world data!",chrpr,"Thu, 31 May 2012 13:10:36 +0000"
@portableant Great- I'm tuning in from Berlin #LAWDI,kathrynpiquette,"Thu, 31 May 2012 13:10:27 +0000"
Let's make sure to continue refining #lawdi glossary & CC0 it. Will be great to use for future #lodlam presentations...,chrpr,"Thu, 31 May 2012 13:10:07 +0000"
"@eltonteb Intrstd in any work on early Near Eastern (incl. Egypt) art/writing 2 bring philological, museum & archeolgcl data together #lawdi",kathrynpiquette,"Thu, 31 May 2012 13:09:09 +0000"
RT @portableant: The #LAWDI glossary has grown: http://t.co/39QsgBPL Lots of terms and concepts explained for linked data.,captain_primate,"Thu, 31 May 2012 13:08:28 +0000"
The #LAWDI glossary has grown: http://t.co/39QsgBPL Lots of terms and concepts explained for linked data.,portableant,"Thu, 31 May 2012 13:07:35 +0000"
Super excited for the real first day of #lawdi after a great day of pre-game conversations yesterday.,chrpr,"Thu, 31 May 2012 13:03:45 +0000"
"#lawdi great, great people here.",ekansa,"Thu, 31 May 2012 13:03:12 +0000"
Tom Elliot is now opening #LAWDI in ISAW's lecture room. Traffic on this hashtag might be high today.,portableant,"Thu, 31 May 2012 13:02:38 +0000"
@eltonteb Lucky duck! Enjoy! #lawdi,kathrynpiquette,"Thu, 31 May 2012 13:02:32 +0000"
just had a wave from the back by @sgillies. I'm in the right room. #lawdi,eltonteb,"Thu, 31 May 2012 13:02:21 +0000"
"#lawdi starting now, @paregorios kicking off with introductions and providing logistical info",ekansa,"Thu, 31 May 2012 13:02:02 +0000"
Looking forward to #LAWDI,davidamichelson,"Thu, 31 May 2012 13:01:04 +0000"
"#lawdi sitting in ISAW, plugged in, network connected, all agog",elli_m,"Thu, 31 May 2012 13:00:30 +0000"
"RT @portableant: Day 1 of the Linked Ancient World Data Institute, if you are interested in this, follow #lawdi and maybe join in? http://t.co/Ksm98VB3",ewg118,"Thu, 31 May 2012 12:59:26 +0000"
@iota_subscript Have you picked up the #lawdi hashtag? Might be of classical-techy interest for the next couple of days.,lizgloyn,"Thu, 31 May 2012 12:58:58 +0000"
At the Institute for the Study of the Ancient World for #lawdi. Excited.,eltonteb,"Thu, 31 May 2012 12:57:30 +0000"
The Newtonian pilgrimage departs in 5 minutes #LAWDI,paregorios,"Thu, 31 May 2012 12:09:45 +0000"
#Njtransit to #LAWDI,JD_PhD,"Thu, 31 May 2012 12:03:51 +0000"
"RT @portableant: Day 1 of the Linked Ancient World Data Institute, if you are interested in this, follow #lawdi and maybe join in? http://t.co/Ksm98VB3",DorothyKing,"Thu, 31 May 2012 11:24:13 +0000"
"RT @portableant: Day 1 of the Linked Ancient World Data Institute, if you are interested in this, follow #lawdi and maybe join in? http://t.co/Ksm98VB3",adreinhard,"Thu, 31 May 2012 11:19:56 +0000"
"RT @portableant: Day 1 of the Linked Ancient World Data Institute, if you are interested in this, follow #lawdi and maybe join in? http://t.co/Ksm98VB3",ascsapubs,"Thu, 31 May 2012 11:19:56 +0000"
"RT @portableant: Day 1 of the Linked Ancient World Data Institute, if you are interested in this, follow #lawdi and maybe join in? http://t.co/Ksm98VB3",captain_primate,"Thu, 31 May 2012 11:01:43 +0000"
"Day 1 of the Linked Ancient World Data Institute, if you are interested in this, follow #lawdi and maybe join in? http://t.co/Ksm98VB3",portableant,"Thu, 31 May 2012 10:58:05 +0000"
"#LAWDI Retro-relevant: I woke up to this on Ars Technica: ""25 years of HyperCard—the missing link to the Web"": http://t.co/wEGtyElY",CWBlackwell,"Thu, 31 May 2012 10:28:55 +0000"
up and at 'em Lawdites! #LAWDI day 1 dawned 27 minutes ago. Here's your weather forecast: http://t.co/oAYpL9nQ,paregorios,"Thu, 31 May 2012 09:56:36 +0000"
#lawdi participants staying at the Newton invited to depart (pre caffeinated as necessary) from the lobby to walk to @isawnyu at 8:15 a.m.,paregorios,"Thu, 31 May 2012 02:52:43 +0000"
Post-post-post meeting at Acqua on 95th & Amsterdam. Join us! #lawdi,adreinhard,"Thu, 31 May 2012 02:08:10 +0000"
Used http://t.co/sXebGLag to hack myself onto my #LAWDI list: https://t.co/RF1DNoRU - let me know if I should add you!,ryanfb,"Thu, 31 May 2012 00:38:44 +0000"
"#lawdi just talked about drinking kool- aid, @chrpr dissapointed by negative concept at end of wikipedia URI http://t.co/Gx2sgZ5R",ekansa,"Wed, 30 May 2012 23:48:42 +0000"
@paregorios The Dive Bar used to be called Hanratty's. I was a waiter there in 1986 when I took a year off from college. #lawdi,sebhth,"Wed, 30 May 2012 23:33:42 +0000"
where are the lawdites now? I'm done with my Jakarta call and ready for my #lawdi libations,paregorios,"Wed, 30 May 2012 22:56:34 +0000"
"RT @adreinhard: By attending the #lawdi conference, does this make us Lawdites?",sgillies,"Wed, 30 May 2012 22:24:08 +0000"
"By attending the #lawdi conference, does this make us Lawdites?",adreinhard,"Wed, 30 May 2012 22:21:09 +0000"
Some #LAWDI folk on the way to dive bar: Amsterdam at 96th street,paregorios,"Wed, 30 May 2012 22:14:56 +0000"
"Post-meeting ""meeting"" at Dive Bar, 96th & Amsterdam. Leaving from the hotel at 6:15 or so. #lawdi",adreinhard,"Wed, 30 May 2012 22:10:53 +0000"
"#LAWDI any lawdi participants checked into Newton, going to dinner?",elli_m,"Wed, 30 May 2012 21:35:48 +0000"
@adreinhard This blog post is also worth reading for context: http://t.co/oLup2T9W #lawdi,portableant,"Wed, 30 May 2012 21:21:47 +0000"
And who doesn’t like a url that don’t need no shortening! RT @ekansa: #lawdi discussion about sharing measurements http://t.co/5YsikblQ,JD_PhD,"Wed, 30 May 2012 21:12:45 +0000"
RT @NEH_ODH: The ODH-funded Linked Ancient World Data Institute is starting up in New York. Follow at #lawdi. Details: http://t.co/vGRyUAu3,JD_PhD,"Wed, 30 May 2012 21:10:36 +0000"
Those of you who teach archaeology and use Flickr should check out how Pleiades and Flickr interact: http://t.co/qFjm4G4B #LAWDI Wow!,adreinhard,"Wed, 30 May 2012 21:08:11 +0000"
expecting #lawdi participants tomorrow to fill seats in the @isawnyu lecture hall from the front :),paregorios,"Wed, 30 May 2012 20:12:37 +0000"
#lawdi @sgillies relevant to your topic? http://t.co/C2tiJ8EB,ekansa,"Wed, 30 May 2012 19:58:30 +0000"
"/me sprays demon repellent as the ""alt metrics"" meme surfaces its head #lawdi ;)",paregorios,"Wed, 30 May 2012 19:43:39 +0000"
watching the foaf:primaryTopicOf vs. anything else discussion take wing … #lawdi,paregorios,"Wed, 30 May 2012 19:20:28 +0000"
#LAWDI on the train going to NY for 3 days of Ancient World Linked Data. very exciting.,elli_m,"Wed, 30 May 2012 18:24:37 +0000"
listening to an extended discussion about blank nodes and such between @hcayless @sebhth @chrpr #lawdi,paregorios,"Wed, 30 May 2012 18:13:47 +0000"
RT @NEH_ODH: The ODH-funded Linked Ancient World Data Institute is starting up in New York. Follow at #lawdi. Details: http://t.co/vGRyUAu3,La_coronica,"Wed, 30 May 2012 18:01:30 +0000"
RT @NEH_ODH: The ODH-funded Linked Ancient World Data Institute is starting up in New York. Follow at #lawdi. Details: http://t.co/vGRyUAu3,NEH_FedState,"Wed, 30 May 2012 17:05:47 +0000"
RT @paregorios: MT @portableant: Of interest for #lawdi attendees: http://t.co/S5O8jBQ6 The wide open future of the art museum: Q&A with @WillNoel,ByzCapp,"Wed, 30 May 2012 17:03:50 +0000"
"After Sat, we need to keep the #lawdi conversations going (& preserve them) w/ Google Docs breakout group pages, Dig.Class. wiki. What else?",adreinhard,"Wed, 30 May 2012 16:44:51 +0000"
@rogueclassicist @tronchin The Linked Ancient World Data Institute is underway at ISAW through Sat. Please follow and RT! #lawdi,ascsapubs,"Wed, 30 May 2012 16:22:58 +0000"
"in the middle of a 5-hour stopover at Heathrow, waiting for my NY flight to take me to #lawdi. Beginning to get excited.",eltonteb,"Wed, 30 May 2012 16:17:08 +0000"
